0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
0.648148148148148,0.6857142857142857,0.6451612903225807,0.7217391304347825,0.692982456140351,0.7835051546391754,0.787037037037037,0.78,0.7818181818181819,0.6770833333333334,0.8764044943820225,0.5689655172413793,0.7641509433962265,0.8736842105263157,0.6515151515151515,0.6756756756756755,0.8085106382978723,0.7526881720430106,0.6589147286821705,0.7884615384615385,0.5163398692810458,0.5846153846153846,0.5507246376811594,0.5,0.5539568345323741,0.5238095238095238,0.5099337748344371,0.5248226950354609,0.5314685314685315,0.5333333333333332,0.5170068027210885,0.5281690140845071,0.6048387096774194,0.4485294117647059,0.4934210526315789,0.5597014925373134,0.44202898550724645,0.4774193548387097,0.5034013605442177,0.5067567567567567,0.5597014925373135,0.5,0.45864661654135336,0.4806201550387597,0.4421052631578947,0.4953271028037383,0.6363636363636364,0.5277777777777777,0.3652173913043478,0.3873873873873874,0.4456521739130435,0.5106382978723405,0.4385964912280702,0.484375,0.40740740740740733,0.4666666666666666,0.4580152671755725,0.6160714285714286,0.3508771929824561,0.39285714285714285,0.4296078431372549,0.5215686274509804,0.4172549019607843,0.4984313725490196,0.4725490196078431,0.47962010288880097,0.4292156862745098,0.4611764705882353,0.5069115323854662,0.5231372549019608,0.5186274509803922,0.4884313725490196,0.5127450980392156,0.5203921568627451,0.4964705882352941,0.47901960784313724,0.5343137254901961,0.495979603843891,0.5396279822078447,0.49549019607843137,0.26670992861778064,0.2124197983501375,0.36336746302616607,0.48518221866239486,0.5127420998980633,0.5440685045948204,0.5128312121844357,0.5179497821124717,0.4993548387096774,0.4726656025538707,0.4677926158680283,0.43633762517882685,0.4388009991673605,0.4687435949989752,0.48411764705882354,0.49,0.5766976062530533,0.4912629070691024,0.5350980392156863,0.4548880514298381,0.4949019607843137,0.3857255832344801,0.5104660347551344,0.43137254901960786,0.5359281437125748,0.5045098039215686,0.4715686274509804,0.5105882352941177,0.52876280535855,0.5307843137254902,0.538235294117647,0.5627225130890052,0.5301960784313725,0.5366666666666666,0.555166735282009,0.5243137254901961,0.49686274509803924,0.5298039215686274,0.5350669818754925,0.47980392156862745,0.0
0.5833333333333333,0.5714285714285714,0.5080645161290323,0.5913043478260869,0.5614035087719299,0.6288659793814434,0.6388888888888888,0.6300000000000001,0.6545454545454545,0.53125,0.7191011235955056,0.4482758620689655,0.6226415094339623,0.7263157894736841,0.5454545454545454,0.5405405405405405,0.648936170212766,0.5913978494623655,0.5581395348837209,0.6442307692307693,0.4901960784313726,0.5846153846153846,0.5652173913043479,0.5205479452054794,0.5683453237410072,0.5374149659863946,0.5165562913907286,0.5390070921985815,0.5454545454545454,0.548148148148148,0.5238095238095238,0.5492957746478874,0.6290322580645161,0.4632352941176471,0.513157894736842,0.5820895522388059,0.4710144927536232,0.5032258064516129,0.5238095238095238,0.527027027027027,0.5522388059701493,0.4583333333333333,0.42857142857142855,0.4418604651162791,0.39999999999999997,0.45794392523364486,0.6136363636363636,0.49999999999999994,0.33913043478260874,0.3603603603603604,0.4130434782608696,0.4893617021276596,0.41228070175438597,0.4765625,0.38888888888888884,0.4555555555555555,0.4427480916030534,0.6071428571428571,0.3333333333333333,0.38392857142857145,0.5337254901960784,0.5696078431372549,0.5345098039215687,0.5413725490196079,0.5776470588235294,0.6244558765334389,0.6,0.537843137254902,0.5416666666666667,0.5023529411764706,0.49980392156862746,0.5411764705882353,0.4976470588235294,0.5217647058823529,0.5121568627450981,0.5047058823529412,0.5098039215686274,0.4963718376152187,0.4852405984634048,0.5135294117647059,0.6521739130434783,0.7199816681943172,0.5745164960182024,0.5464557468962755,0.5531090723751275,0.5390559732664996,0.4408512413936992,0.5245901639344264,0.524516129032258,0.48463687150837986,0.4795758051846033,0.46801553239321475,0.46877601998334717,0.4791965566714491,0.5115686274509804,0.5054901960784314,0.6104054714215926,0.5043685464654487,0.51,0.4418089115495455,0.6698039215686274,0.6099248714907078,0.6277646129541865,0.5213725490196078,0.44510978043912164,0.3915686274509804,0.4158823529411765,0.4903921568627451,0.4649330181245075,0.4809803921568627,0.5021568627450981,0.5118324607329843,0.4815686274509804,0.505686274509804,0.5382873610539316,0.4970588235294118,0.4996078431372549,0.49,0.5061071710007881,0.5211764705882354,0.0
0.40740740740740733,0.4095238095238095,0.40322580645161293,0.4521739130434782,0.4298245614035089,0.47422680412371143,0.49074074074074076,0.45000000000000007,0.4636363636363637,0.29166666666666674,0.48314606741573035,0.25,0.42452830188679247,0.4842105263157894,0.3560606060606061,0.3243243243243243,0.4042553191489361,0.3225806451612903,0.35658914728682173,0.4134615384615385,0.3594771241830066,0.4307692307692308,0.4057971014492754,0.363013698630137,0.4028776978417266,0.3945578231292517,0.3841059602649007,0.4042553191489361,0.43356643356643354,0.4296296296296296,0.44217687074829937,0.46478873239436624,0.5403225806451613,0.39705882352941174,0.4605263157894737,0.5223880597014925,0.4130434782608696,0.4451612903225806,0.4761904761904762,0.47972972972972966,0.6492537313432836,0.6041666666666666,0.556390977443609,0.5736434108527132,0.5789473684210527,0.6261682242990654,0.7348484848484849,0.6574074074074073,0.46956521739130436,0.49549549549549554,0.5869565217391305,0.6489361702127661,0.5526315789473685,0.59375,0.5277777777777777,0.611111111111111,0.5496183206106869,0.7142857142857143,0.4649122807017544,0.5,0.49529411764705883,0.4584313725490196,0.4903921568627451,0.4772549019607843,0.5088235294117647,0.5324495449149189,0.49058823529411766,0.504313725490196,0.5154028436018958,0.5074509803921569,0.5307843137254902,0.5088235294117647,0.5196078431372549,0.5247058823529411,0.5009803921568627,0.5164705882352941,0.5068627450980392,0.5279466562070995,0.490497371613425,0.5023529411764706,0.47674670127622754,0.403987167736022,0.41478953356086457,0.48077693231878255,0.5131498470948013,0.5591060985797828,0.47402461923638645,0.5459638929238433,0.5580645161290322,0.503391859537111,0.5062843676355067,0.4904966278356836,0.4856369691923397,0.505226480836237,0.5245098039215687,0.5311764705882352,0.626038104543234,0.5007942811755361,0.5066666666666667,0.4307248947018399,0.5154901960784314,0.5245156188216686,0.5092812006319116,0.5201960784313725,0.5257485029940119,0.5354901960784314,0.5184313725490196,0.5592156862745098,0.5614657210401891,0.5545098039215687,0.5280392156862745,0.5618848167539268,0.5413725490196079,0.5288235294117647,0.5506381226842322,0.5111764705882353,0.5078431372549019,0.5019607843137255,0.5193065405831363,0.5064705882352941,0.0
0.6759259259259258,0.7047619047619047,0.6370967741935484,0.7217391304347825,0.7017543859649124,0.7835051546391754,0.7777777777777778,0.7700000000000001,0.7909090909090909,0.6770833333333334,0.8876404494382022,0.5689655172413793,0.7641509433962265,0.8736842105263157,0.6515151515151515,0.6756756756756755,0.8085106382978723,0.7634408602150538,0.6744186046511628,0.7884615384615385,0.4836601307189543,0.5923076923076923,0.5507246376811594,0.5068493150684932,0.5539568345323741,0.5238095238095238,0.5033112582781457,0.5248226950354609,0.5244755244755244,0.5333333333333332,0.5102040816326531,0.5211267605633803,0.6048387096774194,0.4485294117647059,0.4934210526315789,0.5522388059701492,0.44927536231884063,0.46451612903225803,0.5102040816326531,0.5067567567567567,0.5597014925373135,0.5,0.45112781954887216,0.4728682170542636,0.4421052631578947,0.4953271028037383,0.643939393939394,0.5277777777777777,0.3652173913043478,0.3873873873873874,0.4347826086956522,0.5,0.4385964912280702,0.4921875,0.40740740740740733,0.4666666666666666,0.4580152671755725,0.6071428571428571,0.3596491228070175,0.39285714285714285,0.3531372549019608,0.4774509803921569,0.427843137254902,0.486078431372549,0.4958823529411765,0.4475662841313811,0.45235294117647057,0.5021568627450981,0.502962085308057,0.5570588235294117,0.48176470588235293,0.5068627450980392,0.5192156862745098,0.5029411764705882,0.47784313725490196,0.49686274509803924,0.48745098039215684,0.527162188664444,0.4452082490901739,0.5031372549019608,0.2617348042396712,0.22433547204399637,0.40568828213879404,0.49399279134961954,0.5056065239551478,0.571219715956558,0.48362194867515135,0.47665490765719043,0.4879569892473118,0.45730247406225055,0.4438334642576591,0.44062947067238906,0.44691923397169026,0.48534535765525727,0.5062745098039215,0.486078431372549,0.601123595505618,0.46703733121525015,0.5264705882352941,0.43138993571270223,0.4201960784313725,0.4881376037959668,0.4490521327014219,0.4852941176470588,0.5273453093812375,0.4723529411764706,0.49411764705882355,0.5192156862745098,0.5350669818754925,0.5503921568627451,0.5445098039215687,0.5729842931937172,0.5264705882352941,0.5245098039215687,0.5401399752984767,0.5231372549019608,0.4988235294117647,0.6054901960784314,0.46315996847911745,0.48196078431372547,0.0
0.5462962962962962,0.5523809523809523,0.5161290322580645,0.5826086956521739,0.5614035087719299,0.6288659793814434,0.6481481481481481,0.6300000000000001,0.6454545454545455,0.5208333333333334,0.7191011235955056,0.43965517241379315,0.6226415094339623,0.7157894736842105,0.5378787878787878,0.5315315315315314,0.6595744680851063,0.6236559139784946,0.5813953488372093,0.6923076923076924,0.5032679738562092,0.6000000000000001,0.5652173913043479,0.5136986301369864,0.5611510791366906,0.5306122448979592,0.5165562913907286,0.5460992907801417,0.5454545454545454,0.5555555555555555,0.5306122448979592,0.5422535211267606,0.6370967741935484,0.4632352941176471,0.5263157894736842,0.5820895522388059,0.4565217391304348,0.47096774193548385,0.489795918367347,0.4932432432432432,0.5223880597014926,0.4479166666666667,0.42857142857142855,0.4496124031007752,0.4105263157894737,0.4672897196261682,0.6136363636363636,0.49999999999999994,0.33913043478260874,0.3603603603603604,0.4130434782608696,0.4787234042553192,0.39473684210526316,0.453125,0.38888888888888884,0.4444444444444444,0.45038167938931295,0.5892857142857143,0.3333333333333333,0.3660714285714286,0.51,0.5086274509803922,0.4976470588235294,0.5013725490196078,0.5058823529411764,0.5207756232686981,0.5180392156862745,0.5080392156862745,0.5073064770932071,0.5260784313725491,0.5070588235294118,0.5868627450980393,0.5986274509803922,0.7217647058823529,0.7898039215686274,0.6976470588235294,0.5629411764705883,0.5657972151402236,0.5186008896077638,0.6509803921568628,0.49123945489941595,0.42965169569202566,0.42912400455062566,0.4955947136563877,0.5231396534148829,0.5607769423558897,0.4802837471312331,0.5181572940444077,0.564516129032258,0.4962090981644054,0.5247446975648076,0.5697935826691191,0.4968776019983347,0.421602787456446,0.5470588235294118,0.5613725490196079,0.7760136785539815,0.6471405877680698,0.6890196078431372,0.6016404344934603,0.5129411764705882,0.5049426650850138,0.5017772511848342,0.5062745098039215,0.5099800399201596,0.5098039215686274,0.5066666666666667,0.5076470588235295,0.5102442868400315,0.4976470588235294,0.5023529411764706,0.5604188481675393,0.4935294117647059,0.3607843137254902,0.2466035405516674,0.24098039215686273,0.20431372549019605,0.3398039215686275,0.42178881008668245,0.5398039215686274,0.0
0.574074074074074,0.5809523809523809,0.532258064516129,0.6,0.5789473684210528,0.6494845360824744,0.6481481481481481,0.6300000000000001,0.6545454545454545,0.53125,0.7303370786516854,0.4482758620689655,0.6320754716981133,0.7263157894736841,0.5454545454545454,0.5405405405405405,0.6595744680851063,0.6021505376344085,0.5581395348837209,0.6634615384615385,0.4705882352941177,0.5692307692307692,0.5362318840579711,0.4931506849315068,0.5323741007194245,0.5034013605442177,0.49668874172185434,0.5248226950354609,0.5174825174825174,0.5333333333333332,0.5238095238095238,0.5492957746478874,0.6209677419354839,0.4632352941176471,0.513157894736842,0.5820895522388059,0.4710144927536232,0.5032258064516129,0.5306122448979592,0.527027027027027,0.5149253731343284,0.4375,0.42105263157894735,0.4496124031007752,0.39999999999999997,0.45794392523364486,0.6060606060606061,0.4629629629629629,0.3130434782608696,0.35135135135135137,0.4130434782608696,0.4787234042553192,0.41228070175438597,0.46875,0.3981481481481481,0.4444444444444444,0.45038167938931295,0.6071428571428571,0.3508771929824561,0.39285714285714285,0.466078431372549,0.5221568627450981,0.497843137254902,0.4992156862745098,0.44509803921568625,0.4362880886426593,0.4496078431372549,0.21647058823529414,0.32266982622432866,0.40450980392156866,0.46490196078431373,0.48627450980392156,0.48568627450980395,0.5247058823529411,0.5458823529411765,0.43607843137254904,0.48627450980392156,0.4732300451068837,0.47492923574605744,0.48549019607843136,0.6229720960415315,0.4802933088909258,0.3986348122866894,0.48217861433720466,0.5184505606523956,0.5204678362573099,0.5263926559566035,0.38493463374144027,0.33204301075268816,0.35474860335195524,0.42871170463472114,0.45861434702636417,0.4685678601165695,0.4634146341463415,0.5178431372549019,0.4592156862745098,0.5466536394723986,0.4416203335980937,0.47431372549019607,0.41010862336510745,0.548235294117647,0.5013839462238039,0.5373222748815167,0.5211764705882354,0.520758483033932,0.5141176470588236,0.5603921568627451,0.6827450980392157,0.5870764381402679,0.5782352941176471,0.5715686274509804,0.5459685863874346,0.506078431372549,0.5449019607843137,0.5547550432276657,0.5409803921568628,0.5035294117647059,0.5474509803921569,0.48936170212765956,0.48411764705882354,0.0
0.574074074074074,0.5809523809523809,0.5645161290322581,0.608695652173913,0.5964912280701755,0.6701030927835052,0.7037037037037037,0.7000000000000001,0.6909090909090909,0.5729166666666667,0.7752808988764045,0.47413793103448276,0.6509433962264152,0.7684210526315789,0.5606060606060607,0.5945945945945945,0.6914893617021276,0.6774193548387096,0.6124031007751938,0.7403846153846154,0.4901960784313726,0.6230769230769231,0.5507246376811594,0.4931506849315068,0.5539568345323741,0.5102040816326531,0.5231788079470199,0.553191489361702,0.5174825174825174,0.5333333333333332,0.5238095238095238,0.5422535211267606,0.6290322580645161,0.4485294117647059,0.5,0.5746268656716418,0.4565217391304348,0.49032258064516127,0.5102040816326531,0.5405405405405405,0.5298507462686568,0.5,0.45112781954887216,0.48837209302325585,0.4631578947368421,0.5046728971962617,0.6515151515151516,0.5092592592592592,0.3565217391304348,0.3783783783783784,0.48913043478260876,0.5319148936170213,0.4298245614035088,0.5,0.4259259259259259,0.5111111111111111,0.47328244274809156,0.6428571428571429,0.3771929824561403,0.41964285714285715,0.43823529411764706,0.6666666666666666,0.2852941176470588,0.4294117647058824,0.5631372549019608,0.5201820340324496,0.40803921568627455,0.5874509803921568,0.43838862559241715,0.37098039215686274,0.6158823529411764,0.3968627450980392,0.40352941176470586,0.39941176470588236,0.558235294117647,0.473921568627451,0.4568627450980392,0.5036281623847814,0.4824100283057016,0.5982352941176471,0.599394332684404,0.2227314390467461,0.3868031854379977,0.4004805766920304,0.45545361875637114,0.47222222222222215,0.5042770707281453,0.6347789997924882,0.5696774193548386,0.47745411013567435,0.3790259230164965,0.5830778663396688,0.5070774354704413,0.5001024800163968,0.41058823529411764,0.3727450980392157,0.5556912554958476,0.33498808578236694,0.3129411764705882,0.3442695632897361,0.5227450980392156,0.630684064847766,0.6457345971563982,0.566078431372549,0.41516966067864264,0.5641176470588235,0.6562745098039215,0.5241176470588236,0.4598108747044917,0.5045098039215686,0.572156862745098,0.7319371727748691,0.537843137254902,0.4245098039215686,0.5790448744339234,0.6854901960784314,0.5194117647058824,0.3984313725490196,0.5657998423955871,0.5792156862745098,0.0
0.6666666666666665,0.6666666666666666,0.6209677419354839,0.6869565217391304,0.6754385964912282,0.7628865979381444,0.7592592592592593,0.7200000000000001,0.7818181818181819,0.6354166666666667,0.8539325842696629,0.5344827586206897,0.7358490566037736,0.831578947368421,0.6212121212121212,0.6396396396396395,0.7659574468085106,0.7204301075268816,0.627906976744186,0.701923076923077,0.4575163398692811,0.5461538461538462,0.5217391304347826,0.4726027397260274,0.5107913669064748,0.49659863945578236,0.47019867549668876,0.4893617021276595,0.5034965034965034,0.49629629629629624,0.489795918367347,0.5070422535211268,0.5806451612903225,0.41911764705882354,0.4671052631578947,0.5373134328358209,0.4130434782608696,0.46451612903225803,0.5102040816326531,0.4932432432432432,0.5149253731343284,0.4479166666666667,0.42105263157894735,0.4496124031007752,0.4105263157894737,0.4672897196261682,0.6136363636363636,0.5092592592592592,0.3565217391304348,0.36936936936936937,0.4239130434782609,0.4787234042553192,0.41228070175438597,0.4765625,0.3981481481481481,0.4555555555555555,0.4580152671755725,0.625,0.3596491228070175,0.38392857142857145,0.5049019607843137,0.4592156862745098,0.4801960784313726,0.48686274509803923,0.5492156862745098,0.5089038385437278,0.4527450980392157,0.6152941176470588,0.35781990521327023,0.5654901960784313,0.4323529411764706,0.5147058823529411,0.4747058823529412,0.5274509803921569,0.5103921568627451,0.5331372549019607,0.5349019607843137,0.6507158266326731,0.6006874241811565,0.4123529411764706,0.5522388059701493,0.6012832263978002,0.5799772468714448,0.5730877052462956,0.5600407747196738,0.5645363408521302,0.482370123096182,0.6223282838763231,0.5361290322580645,0.46727853152434157,0.5182639434406913,0.4937666053545881,0.48209825145711904,0.47776183644189385,0.4986274509803922,0.4850980392156863,0.6297020029311188,0.8604050833995234,0.8823529411764706,0.8173354023498114,0.4576470588235294,0.4563068406484777,0.40007898894154825,0.43529411764705883,0.47265469061876236,0.4711764705882353,0.5290196078431373,0.558235294117647,0.5443262411347518,0.5129411764705882,0.527843137254902,0.541151832460733,0.52,0.5237254901960784,0.5251132153149444,0.5474509803921569,0.48274509803921567,0.28980392156862744,0.42828999211977936,0.5527450980392157,0.0
0.5833333333333333,0.5809523809523809,0.5403225806451614,0.6,0.5877192982456141,0.6391752577319588,0.6666666666666666,0.6500000000000001,0.6636363636363637,0.5520833333333334,0.7415730337078652,0.45689655172413796,0.6415094339622642,0.7263157894736841,0.5454545454545454,0.5495495495495495,0.6595744680851063,0.5913978494623655,0.5426356589147286,0.6538461538461539,0.5098039215686275,0.6076923076923078,0.5507246376811594,0.4863013698630137,0.5179856115107914,0.5102040816326531,0.47019867549668876,0.5248226950354609,0.49650349650349646,0.5111111111111111,0.5034013605442177,0.5211267605633803,0.5967741935483871,0.45588235294117646,0.4934210526315789,0.5671641791044776,0.4565217391304348,0.4838709677419355,0.5170068027210885,0.5135135135135135,0.5522388059701493,0.48958333333333337,0.44360902255639095,0.43410852713178294,0.3684210526315789,0.4485981308411215,0.5833333333333334,0.4814814814814814,0.3130434782608696,0.35135135135135137,0.40217391304347827,0.46808510638297873,0.4035087719298246,0.46875,0.3796296296296296,0.4333333333333333,0.4427480916030534,0.6071428571428571,0.3421052631578947,0.39285714285714285,0.4719607843137255,0.4592156862745098,0.27,0.18823529411764706,0.43137254901960786,0.5829046299960428,0.33666666666666667,0.6405882352941177,0.5183649289099527,0.5390196078431373,0.5133333333333333,0.5592156862745098,0.6133333333333333,0.71,0.6109803921568627,0.7737254901960784,0.6174509803921568,0.5606981761129634,0.4973716134249899,0.6690196078431373,0.5777633571274065,0.522685609532539,0.6025028441410694,0.7118542250700841,0.5119266055045872,0.39682539682539675,0.43354892551637814,0.47914505084042347,0.5240860215053763,0.48284118116520347,0.46229379418696,0.534232577151032,0.5326810990840966,0.5693789711006354,0.5819607843137254,0.55,0.6458231558378115,0.5182684670373312,0.3849019607843137,0.3992462868543559,0.41058823529411764,0.4367338869118229,0.34636650868878366,0.3219607843137255,0.47684630738522943,0.6258823529411764,0.4084313725490196,0.5484313725490196,0.49192277383766747,0.5309803921568628,0.5258823529411765,0.5780104712041885,0.4956862745098039,0.5305882352941177,0.49999999999999994,0.44862745098039214,0.4645098039215686,0.4237254901960784,0.4519306540583136,0.4068627450980392,0.0
0.611111111111111,0.6095238095238095,0.5403225806451614,0.6,0.5877192982456141,0.6494845360824744,0.6666666666666666,0.6600000000000001,0.6727272727272727,0.5520833333333334,0.7640449438202247,0.4827586206896552,0.6509433962264152,0.7578947368421052,0.5833333333333334,0.5765765765765765,0.7021276595744681,0.6344086021505376,0.5813953488372093,0.6730769230769231,0.5163398692810458,0.6230769230769231,0.5797101449275363,0.5273972602739726,0.5827338129496402,0.5510204081632654,0.5364238410596027,0.5602836879432623,0.5594405594405594,0.548148148148148,0.54421768707483,0.5704225352112676,0.6532258064516129,0.5,0.5263157894736842,0.6044776119402985,0.5,0.5290322580645161,0.5510204081632654,0.5337837837837837,0.5671641791044777,0.5,0.45864661654135336,0.4728682170542636,0.4526315789473684,0.5046728971962617,0.6363636363636364,0.537037037037037,0.3652173913043478,0.39639639639639646,0.46739130434782616,0.5425531914893618,0.4473684210526316,0.5078125,0.4351851851851851,0.49999999999999994,0.47328244274809156,0.6428571428571429,0.3684210526315789,0.41071428571428575,0.5415686274509803,0.49137254901960786,0.47411764705882353,0.4852941176470588,0.5149019607843137,0.4817965967550455,0.4949019607843137,0.41901960784313724,0.46011058451816755,0.42313725490196075,0.5221568627450981,0.6247058823529412,0.4723529411764706,0.5156862745098039,0.4929411764705882,0.5237254901960784,0.4801960784313726,0.48715434398901747,0.3384553174282249,0.4423529411764706,0.5215228206792126,0.5286434463794684,0.5242320819112628,0.5496595915098118,0.5675840978593273,0.5532581453634084,0.4391821406217401,0.5534343224735424,0.5053763440860215,0.4311652035115722,0.4821288295365279,0.47414674024116077,0.5043713572023314,0.45993031358885017,0.46176470588235297,0.5292156862745098,0.6428920371275038,0.5430897537728355,0.5456862745098039,0.4688539126579472,0.5125490196078432,0.5023724792408066,0.5090837282780412,0.49333333333333335,0.40938123752495004,0.5064705882352941,0.4992156862745098,0.5350980392156863,0.5677698975571316,0.5996078431372549,0.5025490196078432,0.5275392670157069,0.5119607843137255,0.4996078431372549,0.5675174969123096,0.5205882352941177,0.4988235294117647,0.46372549019607845,0.48325453112687156,0.48823529411764705,0.0
